student_id,term_key,major_name,risk_label,term_gpa,failed_course_count,borderline_course_count,failed_course_ratio,dim_academic_base_score,dim_appraisal_status_alert_score,dim_class_engagement_score,dim_daily_routine_boundary_score,dim_library_immersion_score,dim_network_habits_score,dim_online_activeness_score,dim_physical_resilience_score,dataset_split
pjxqqxbj957,2023-2,汉语言文学,1,1.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,1.0,0.72,train
pjxqqxbj959,2023-2,哲学,1,1.7166666666666668,0.0,1.0,0.0,0.93,0.44,0.0,0.25,0.13,0.0,1.0,0.0,train
pjxqqxbj961,2023-2,汉语言文学,1,1.5833333333333333,0.0,1.0,0.0,0.93,1.0,0.0,0.75,0.6,0.0,1.0,0.0,train
pjxqqxbj964,2023-2,汉语言文学,1,1.6833333333333331,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.1,0.0,1.0,0.0,train
pjxqqxbj967,2023-2,哲学,1,1.6666666666666667,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.56,train
pjxqqxbj969,2023-2,汉语言文学,1,1.6833333333333331,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.51,train
pjxqqxbj970,2023-2,哲学,1,1.9714285714285715,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.58,train
pjxqqxbj970,2024-1,,0,,,,,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.58,train
pjxqqxbj973,2023-2,哲学,1,1.5666666666666669,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxqqxbj974,2023-2,哲学,1,1.6833333333333331,0.0,1.0,0.0,0.93,0.65,0.0,0.58,0.13,0.0,1.0,0.53,train
pjxqqxbj975,2023-2,哲学,1,1.8166666666666669,0.0,0.0,0.0,1.0,0.23,0.0,0.25,0.0,0.0,1.0,0.6,train
pjxqqxbj977,2023-2,汉语言文学,1,1.5833333333333333,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.55,train
pjxqqxbj979,2023-2,哲学,1,1.6666666666666667,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.59,train
pjxqqxbj981,2023-2,哲学,1,1.7166666666666668,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxqqxbj982,2023-2,汉语言文学,1,1.85,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.97,0.0,1.0,0.76,train
pjxqqxbj983,2023-2,汉语言文学,1,1.6833333333333331,0.0,1.0,0.0,0.93,0.12,0.0,0.25,0.0,0.0,1.0,0.51,train
pjxqqxbj985,2023-2,汉语言文学,1,1.5666666666666669,0.0,1.0,0.0,0.93,0.65,0.0,0.0,0.13,0.0,1.0,0.0,train
pjxqqxbj986,2023-2,汉语言文学,1,1.7166666666666668,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxqqxbj988,2023-2,哲学,1,1.7166666666666668,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxqqxbj989,2023-2,汉语言文学,1,1.5666666666666669,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxqqxbj991,2023-2,汉语言文学,1,1.6833333333333331,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.52,train
pjxqqxbj996,2023-2,哲学,1,1.342857142857143,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxqqxbj997,2023-2,哲学,1,1.6833333333333331,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxqqxbj998,2023-2,汉语言文学,1,1.4428571428571428,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxqzxbj967,2023-2,录音艺术,1,1.6823529411764704,5.0,6.0,0.2941176470588235,0.01,0.0,0.0,0.75,0.0,0.0,1.0,0.5,train
pjxqzxbj971,2023-2,录音艺术,0,2.8875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.53,0.0,1.0,0.83,train
pjxqzxbj973,2023-2,录音艺术,0,2.7142857142857144,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.11,1.0,0.73,train
pjxqzxbj975,2023-2,录音艺术,0,2.7142857142857144,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.27,0.0,1.0,0.82,train
pjxqzxbj979,2023-2,录音艺术,0,2.32,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxqzxbj980,2023-2,录音艺术,0,2.5428571428571423,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.0,0.0,1.0,0.55,train
pjxqzxbj982,2023-2,录音艺术,1,2.025,1.0,3.0,0.0833333333333333,0.62,0.0,0.0,0.0,0.0,1.0,0.85,0.71,train
pjxqzxbj983,2023-2,录音艺术,0,2.1384615384615384,0.0,4.0,0.0,0.73,0.0,0.0,0.25,0.0,0.0,0.87,0.5,train
pjxqzxbj983,2024-1,,0,,,,,0.0,0.0,0.0,0.25,0.0,0.0,0.87,0.5,train
pjxqzxbj984,2023-2,录音艺术,0,2.6375,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxqzxbj985,2023-2,录音艺术,0,2.8000000000000003,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.07,0.0,1.0,0.53,train
pjxqzxbj985,2024-1,录音艺术,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07,0.0,1.0,0.53,train
pjxqzxbj989,2023-2,录音艺术,0,2.35,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.73,train
pjxqzxbj994,2023-2,录音艺术,0,2.685714285714286,0.0,0.0,0.0,1.0,0.44,0.0,0.25,0.0,0.0,1.0,0.69,train
pjxqzxbj995,2023-2,录音艺术,0,2.4285714285714284,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.5,train
pjxqzxbj996,2023-2,录音艺术,0,2.6875,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.33,0.38,1.0,0.0,train
pjxqzxbj997,2023-2,录音艺术,0,2.4285714285714284,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxrqxbj891,2023-2,统计学,1,1.7,0.0,0.0,0.0,1.0,0.44,0.0,0.25,0.0,0.0,1.0,0.61,train
pjxrqxbj892,2023-2,统计学,1,1.5,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.13,0.0,1.0,0.54,train
pjxrqxbj894,2023-2,信息与计算科学,1,1.5833333333333333,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxrqxbj898,2023-2,计算机科学与技术,1,1.7,0.0,2.0,0.0,0.87,0.12,0.0,0.0,0.0,0.0,1.0,0.52,train
pjxrqxbj901,2023-2,电子信息工程,1,1.92,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxrqxbj903,2023-2,集成电路设计与集成系统,0,2.45,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.07,0.0,1.0,0.59,train
pjxrqxbj905,2023-2,信息与计算科学,1,1.835,7.0,4.0,0.35,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxrqxbj905,2024-1,信息与计算科学,1,1.1,5.0,3.0,0.4166666666666667,0.13,0.0,0.5,0.0,0.0,0.0,1.0,0.0,train
pjxrqxbj905,2024-2,信息与计算科学,1,2.3714285714285714,2.0,2.0,0.1428571428571428,0.54,0.0,0.5,0.0,0.0,0.0,1.0,0.0,train
pjxrqxbj908,2023-2,数学与应用数学,1,1.8500000000000003,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.64,train
pjxrqxbj909,2023-2,数学与应用数学,1,1.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91,train
pjxrqxbj911,2023-2,数学与应用数学,1,1.5666666666666669,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxrqxbj914,2023-2,通信工程,1,1.5666666666666669,1.0,1.0,0.1666666666666666,0.66,0.0,0.0,0.0,1.0,0.0,1.0,0.56,train
pjxrqxbj914,2024-1,通信工程,0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.56,train
pjxrqxbj916,2023-2,数学与应用数学,1,1.8,2.0,1.0,0.1818181818181818,0.56,0.0,0.0,0.0,0.0,0.0,1.0,0.61,train
pjxrqxbj918,2023-2,数学与应用数学,1,1.6666666666666667,0.0,1.0,0.0,0.93,0.65,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxrqxbj919,2023-2,统计学,1,1.6666666666666667,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxrqxbj919,2024-1,,0,,,,,0.0,0.23,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxrqxbj928,2023-2,信息与计算科学,1,1.6666666666666667,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxrqxbj930,2023-2,数学与应用数学,1,1.6666666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.71,train
pjxrqxbj937,2023-2,信息与计算科学,1,1.7,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.51,train
pjxrqxbj939,2023-2,数学与应用数学,1,1.8166666666666669,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.61,train
pjxrqxbj942,2023-2,数学与应用数学,1,1.7,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxrqxbj943,2023-2,计算机科学与技术,0,2.522222222222222,0.0,0.0,0.0,1.0,0.44,0.0,0.0,1.0,0.0,1.0,0.78,train
pjxrqxbj944,2023-2,数学与应用数学,1,1.6833333333333331,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.65,train
pjxrqxbj945,2023-2,数学与应用数学,1,1.6666666666666667,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxrqxbj947,2023-2,通信工程,1,1.5333333333333332,0.0,1.0,0.0,0.93,0.0,0.0,0.4,0.0,0.0,1.0,0.57,train
pjxrqxbj947,2024-1,,0,,,,,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.57,train
pjxrqxbj951,2023-2,信息与计算科学,1,1.7,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxrqxbj952,2023-2,信息与计算科学,1,1.6833333333333331,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.67,1.0,0.0,train
pjxrqxbj954,2023-2,空间科学与技术,0,2.24,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.68,train
pjxrqxbj955,2023-2,软件工程,0,2.28,0.0,0.0,0.0,1.0,0.23,0.0,0.25,0.2,0.0,1.0,0.71,train
pjxrqxbj957,2023-2,数学与应用数学,1,1.6833333333333331,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.77,0.0,1.0,0.64,train
pjxrqxbj958,2023-2,数学与应用数学,1,1.6833333333333331,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxrqxbj961,2023-2,数学与应用数学,1,1.85,0.0,0.0,0.0,1.0,0.44,0.0,0.75,0.0,0.0,1.0,0.66,train
pjxrqxbj962,2023-2,信息与计算科学,1,1.6000000000000003,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.1,0.0,1.0,0.0,train
pjxrqxbj963,2023-2,数学与应用数学,1,1.3,3.0,1.0,0.6,0.35,0.0,0.0,0.75,1.0,0.0,1.0,0.0,train
pjxrqxbj963,2024-1,数学与应用数学,1,2.15,2.0,1.0,0.25,0.49,0.0,0.95,0.75,1.0,0.0,1.0,0.0,train
pjxrqxbj963,2024-2,数学与应用数学,0,2.6416666666666666,0.0,5.0,0.0,0.67,0.0,0.94,0.75,1.0,0.0,1.0,0.0,train
pjxrqxbj969,2023-2,数学与应用数学,1,1.5333333333333332,0.0,1.0,0.0,0.93,0.12,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxrqxbj971,2023-2,信息与计算科学,1,1.6666666666666667,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxrqxbj972,2023-2,统计学,1,1.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.78,train
pjxrqxbj973,2023-2,信息与计算科学,1,1.5666666666666669,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.17,0.0,1.0,0.58,train
pjxrqxbj978,2023-2,信息与计算科学,1,1.6833333333333331,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.55,train
pjxrqxbj981,2023-2,数学与应用数学,1,1.5,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.56,train
pjxrqxbj983,2023-2,数学与应用数学,1,1.6666666666666667,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.68,train
pjxrqxbj988,2023-2,数学与应用数学,1,1.2307692307692308,5.0,1.0,0.3846153846153846,0.27,0.23,0.0,0.0,1.0,0.0,1.0,0.62,train
pjxrqxbj990,2023-2,数学与应用数学,1,1.8333333333333333,0.0,0.0,0.0,1.0,0.44,0.0,0.75,0.1,0.0,1.0,0.58,train
pjxrqxbj992,2023-2,数学与应用数学,1,1.225,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxrqxbj994,2023-2,统计学,1,1.9,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.0,0.0,1.0,0.83,train
pjxrqxbj996,2023-2,空间科学与技术,1,1.7166666666666668,1.0,1.0,0.1666666666666666,0.66,0.44,0.0,0.75,0.47,0.0,1.0,0.59,train
pjxsqxbj751,2023-2,市场营销,1,1.022222222222222,3.0,2.0,0.3333333333333333,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.53,train
pjxsqxbj751,2024-1,市场营销,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.53,train
pjxsqxbj752,2023-2,金融学,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.73,1.0,0.0,train
pjxsqxbj758,2023-2,工商管理（理工类）,0,2.16,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,0.92,train
pjxsqxbj760,2023-2,人力资源管理,0,2.2125,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,0.86,0.97,train
pjxsqxbj764,2023-2,信息管理与信息系统,0,2.0,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj765,2023-2,电子商务,0,2.06,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj768,2023-2,工商管理（理工类）,0,2.3,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.99,0.89,train
pjxsqxbj771,2023-2,工程管理,0,2.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.73,0.0,0.98,0.7,train
pjxsqxbj772,2023-2,工程管理,1,1.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.72,train
pjxsqxbj774,2023-2,工程管理,1,1.66,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj777,2023-2,工商管理（理工类）,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.57,train
pjxsqxbj778,2023-2,工商管理（理工类）,1,1.88,0.0,1.0,0.0,0.93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj779,2023-2,信息管理与信息系统,1,1.6,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.5,train
pjxsqxbj779,2024-1,,0,,,,,0.0,0.23,0.0,0.75,0.0,0.0,1.0,0.5,train
pjxsqxbj779,2024-2,,0,,,,,0.0,0.23,0.0,0.75,0.0,0.0,1.0,0.5,train
pjxsqxbj780,2023-2,市场营销,1,1.9714285714285715,1.0,1.0,0.1428571428571428,0.69,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxsqxbj780,2024-1,市场营销,0,2.7,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxsqxbj780,2024-2,市场营销,1,0.7999999999999999,0.0,1.0,0.0,0.93,0.0,0.67,0.0,0.0,0.0,1.0,0.5,train
pjxsqxbj784,2023-2,电子商务,0,2.06,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,0.68,train
pjxsqxbj786,2023-2,人力资源管理,1,1.88,0.0,1.0,0.0,0.93,0.12,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxsqxbj787,2023-2,工业工程,0,2.2,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj787,2024-1,工业工程,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj787,2024-2,工业工程,1,0.7999999999999999,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj788,2023-2,人力资源管理,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj789,2023-2,电子商务,1,1.4,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.52,train
pjxsqxbj790,2023-2,电子商务,1,1.9200000000000004,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj792,2023-2,金融学,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj796,2023-2,工程管理,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.51,train
pjxsqxbj800,2023-2,金融学,0,2.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59,train
pjxsqxbj801,2023-2,工程管理,0,2.0,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj807,2023-2,金融学,0,2.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.73,train
pjxsqxbj808,2023-2,市场营销,0,2.04,0.0,1.0,0.0,0.93,0.8,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj809,2023-2,工程管理,0,2.0,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.52,train
pjxsqxbj810,2023-2,工商管理（理工类）,0,2.06,0.0,1.0,0.0,0.93,0.23,0.0,0.4,0.0,0.0,0.98,0.0,train
pjxsqxbj811,2023-2,市场营销,1,1.95,0.0,2.0,0.0,0.87,0.44,0.0,0.4,0.0,0.0,1.0,0.0,train
pjxsqxbj811,2024-1,,0,,,,,0.0,0.44,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxsqxbj811,2024-2,,0,,,,,0.0,0.44,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxsqxbj812,2023-2,人力资源管理,1,1.84,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.27,1.0,0.5,train
pjxsqxbj815,2023-2,大数据管理与应用,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.56,train
pjxsqxbj816,2023-2,大数据管理与应用,0,2.0,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.59,train
pjxsqxbj820,2023-2,电子商务,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj821,2023-2,工业工程,1,1.72,0.0,2.0,0.0,0.87,0.0,0.0,0.25,0.0,0.0,1.0,0.64,train
pjxsqxbj823,2023-2,工程管理,1,1.8666666666666667,2.0,1.0,0.2222222222222222,0.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj824,2023-2,软件工程,1,1.8666666666666665,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,0.96,train
pjxsqxbj825,2023-2,计算机科学与技术,0,2.02,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.53,train
pjxsqxbj826,2023-2,信息管理与信息系统,1,1.7600000000000002,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.57,train
pjxsqxbj827,2023-2,工程管理,1,1.84,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.56,train
pjxsqxbj829,2023-2,信息管理与信息系统,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.0,1.0,0.0,1.0,0.61,train
pjxsqxbj831,2023-2,人力资源管理,0,2.5,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj834,2023-2,工业工程,0,2.28,0.0,2.0,0.0,0.87,0.0,0.0,0.25,1.0,0.0,1.0,0.0,train
pjxsqxbj840,2023-2,工业工程,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxsqxbj843,2023-2,电子商务,0,2.02,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxsqxbj844,2023-2,工商管理（理工类）,0,2.02,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxsqxbj849,2023-2,金融学,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj851,2023-2,大数据管理与应用,0,2.06,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.61,train
pjxsqxbj856,2023-2,信息管理与信息系统,0,2.16,0.0,0.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.7,train
pjxsqxbj857,2023-2,市场营销,1,2.055555555555556,1.0,2.0,0.1111111111111111,0.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj859,2023-2,信息管理与信息系统,1,1.88,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj862,2023-2,市场营销,0,2.2,0.0,2.0,0.0,0.87,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxsqxbj863,2023-2,金融学,0,2.04,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.51,train
pjxsqxbj864,2023-2,市场营销,1,2.231578947368421,5.0,6.0,0.2631578947368421,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.53,train
pjxsqxbj864,2024-1,市场营销,1,1.86,3.0,3.0,0.2,0.33,0.0,0.62,0.0,0.0,0.0,1.0,0.52,train
pjxsqxbj864,2024-2,市场营销,0,2.805263157894737,0.0,4.0,0.0,0.73,0.0,0.58,0.0,0.0,0.0,1.0,0.52,train
pjxsqxbj867,2023-2,信息管理与信息系统,0,2.0,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.57,train
pjxsqxbj871,2023-2,电子商务,0,2.18,0.0,0.0,0.0,1.0,0.65,0.0,0.0,0.0,0.0,1.0,0.67,train
pjxsqxbj872,2023-2,工业工程,0,2.0,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxsqxbj873,2023-2,电子商务,0,2.18,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.76,train
pjxsqxbj874,2023-2,工商管理（理工类）,0,2.2,0.0,0.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.63,train
pjxsqxbj876,2023-2,人力资源管理,0,2.2,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.43,0.0,1.0,0.61,train
pjxsqxbj877,2023-2,工业工程,0,2.5285714285714285,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxsqxbj880,2023-2,工商管理（理工类）,0,2.22,0.0,0.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.62,train
pjxsqxbj881,2023-2,工程管理,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxsqxbj882,2023-2,工业工程,1,1.88,0.0,1.0,0.0,0.93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj884,2023-2,大数据管理与应用,0,2.0,0.0,1.0,0.0,0.93,1.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxsqxbj885,2023-2,工程管理,0,2.16,0.0,0.0,0.0,1.0,0.65,0.0,0.25,0.0,0.0,1.0,0.69,train
pjxsqxbj886,2023-2,人力资源管理,1,1.88,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj887,2023-2,工程管理,0,2.2,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.66,train
pjxsqxbj888,2023-2,工程管理,0,2.0,0.0,1.0,0.0,0.93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj892,2023-2,工商管理（理工类）,0,2.2,0.0,0.0,0.0,1.0,0.23,0.0,0.25,0.0,0.0,1.0,0.56,train
pjxsqxbj893,2023-2,信息管理与信息系统,0,2.0,0.0,1.0,0.0,0.93,0.44,0.0,0.25,0.0,0.0,1.0,0.56,train
pjxsqxbj894,2023-2,信息管理与信息系统,1,1.88,0.0,1.0,0.0,0.93,0.44,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxsqxbj897,2023-2,市场营销,0,2.02,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.54,train
pjxsqxbj899,2023-2,工商管理（理工类）,0,2.06,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj900,2023-2,信息管理与信息系统,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj904,2023-2,大数据管理与应用,0,2.0,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.57,train
pjxsqxbj905,2023-2,大数据管理与应用,0,2.04,0.0,0.0,0.0,1.0,0.23,0.0,0.25,0.6,0.0,1.0,0.71,train
pjxsqxbj906,2023-2,人力资源管理,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.73,0.0,1.0,0.0,train
pjxsqxbj908,2023-2,金融学,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxsqxbj909,2023-2,大数据管理与应用,0,2.06,0.0,1.0,0.0,0.93,0.12,0.0,0.55,0.0,0.0,1.0,0.55,train
pjxsqxbj912,2023-2,大数据管理与应用,0,2.2,0.0,0.0,0.0,1.0,0.65,0.0,0.75,0.0,0.0,1.0,0.7,train
pjxsqxbj916,2023-2,信息管理与信息系统,0,2.0,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.03,0.0,1.0,0.58,train
